id,title,genre,year,rating,director,cast,plot,poster_url,imdb_id,tmdb_id,budget,revenue,runtime,popularity,vote_count,created_at,updated_at,genre_encoded
14033,Soul Survivors,Horror,2001,4.4,Stephen Carpenter,"[""Eliza Dushku"", ""Melissa Sagemiller"", ""Wes Bentley"", ""Casey Affleck"", ""Angela Featherstone""]","A female collage co-ed freshman who was involved in a fatal car crash discovers she may not have survived the tragedy after all when she becomes caught between the world of the living and the dead A sort of limbo state of being between both the real and the spirit worlds in which the ghosts of the afterlife want to collect her, or even worse, use her body in its transition state to enter our world",https://image.tmdb.org/t/p/w500/tmdb_14033.jpg,tt0014033,14033,0,0,84,3.231848,49,2025-10-26T21:46:30.563186,,15
87729,Jefferson in Paris,Drama,1995,5.2,James Ivory,"[""Nick Nolte"", ""Greta Scacchi"", ""Thandie Newton"", ""Gwyneth Paltrow"", ""Jean-Pierre Aumont""]","His wife having recently died, Thomas Jefferson accepts the post of United States ambassador to pre-revolutionary France, though he finds it difficult to adjust to life in a country where the aristocracy subjugates an increasingly restless peasantry. In Paris, he becomes smitten with cultured artist Maria Cosway, but, when his daughter visits from Virginia accompanied by her attractive slave, Sally Hemings, Jefferson's attentions are diverted.",https://image.tmdb.org/t/p/w500/tmdb_87729.jpg,tt0087729,87729,14000000,2474000,139,0.900442,10,2025-10-26T21:46:30.563186,,5
16899,Easy Virtue,Comedy,2008,6.3,Stephan Elliott,"[""Jessica Biel"", ""Ben Barnes"", ""Kristin Scott Thomas"", ""Colin Firth"", ""Kimberley Nixon""]","A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window.",https://image.tmdb.org/t/p/w500/tmdb_16899.jpg,tt0016899,16899,0,0,93,8.387573,108,2025-10-26T21:46:30.564187,,8
41317,Caravans,Action,1978,5.8,James Fargo,"[""Anthony Quinn"", ""Jennifer O'Neill"", ""Michael Sarrazin"", ""Christopher Lee"", ""Joseph Cotten""]","This epic adventure-drama based on James Michener's best-selling novel concerns a young American embassy official who is sent into the Middle-Eastern desert to find the missing daughter of a US Senator. The young woman has left her husband, a Colonel in the Shadom - she was his number two wife - and has opted for the lifestyle of a nomadic tribe. When the diplomat locates the girl he joins the caravan and attempts to persuade the girl to return.",https://image.tmdb.org/t/p/w500/tmdb_41317.jpg,tt0041317,41317,0,0,127,0.633004,1,2025-10-26T21:46:30.564187,,0
245700,Mr. Turner,History,2014,6.3,Mike Leigh,"[""Timothy Spall"", ""Dorothy Atkinson"", ""Marion Bailey"", ""Paul Jesson"", ""Lesley Manville""]","Eccentric British painter J.M.W. Turner  lives his last 25 years with gusto and secretly becomes involved with a seaside landlady, while his faithful housekeeper bears an unrequited love for him.",https://image.tmdb.org/t/p/w500/tmdb_245700.jpg,tt0245700,245700,0,5405500,150,9.242554,204,2025-10-26T21:46:30.565186,,9
37842,Wild Grass,Drama,2009,5.8,Alain Resnais,"[""André Dussollier"", ""Sabine Azéma"", ""Emmanuelle Devos"", ""Mathieu Amalric"", ""Anne Consigny""]","Marguerite loses her wallet, and it's found by Georges, a seemingly happy head of family. As he looks through the wallet and examines the photos of Marguerite, he finds he's fascinated with her and her life, and soon his curiosity about her becomes an obsession.",https://image.tmdb.org/t/p/w500/tmdb_37842.jpg,tt0037842,37842,0,0,104,1.866443,22,2025-10-26T21:46:30.566189,,5
9045,Amen.,Drama,2002,7.1,Costa-Gavras,"[""Ulrich Tukur"", ""Mathieu Kassovitz"", ""Ulrich Mühe"", ""Michel Duchaussoy"", ""Marcel Iureș""]","The film ""Amen."" examines the links between the Vatican and Nazi Germany. The central character is Kurt Gerstein, a member of the Institute for Hygiene of the Waffen-SS who is horrified by what he sees in the death camps. Moreover, he is shocked to learn that the process he used to purify water for his troops, by using zyklon, served as a basis to kill people in gas chambers.",https://image.tmdb.org/t/p/w500/tmdb_9045.jpg,tt0009045,9045,0,0,132,5.930533,75,2025-10-26T21:46:30.566189,,5
44092,Reign of Assassins,History,2010,6.7,John Woo,"[""Michelle Yeoh"", ""Jung Woo-sung"", ""Wang Xue-qi"", ""Barbie Hsu"", ""Shawn Yue""]","Set in ancient China, Zeng Jing is a skilled assassin who finds herself in possession of a mystical Buddhist monk's remains. She begins a quest to return the remains to its rightful resting place, and thus places herself in mortal danger because a team of assassins is in a deadly pursuit to possess the remains which holds an ancient power-wielding secret.",https://image.tmdb.org/t/p/w500/tmdb_44092.jpg,tt0044092,44092,12000000,0,117,4.930129,57,2025-10-26T21:46:30.567187,,9
16005,The Lucky Ones,Comedy,2008,6.3,Neil Burger,"[""Tim Robbins"", ""Rachel McAdams"", ""Michael Peña"", ""Kerry Bishé"", ""Molly Hagan""]","The story revolves around three soldiers — Colee, T.K. and Cheaver — who return from the Iraq War after suffering injuries and learn that life has moved on without them. They end up on an unexpected road trip across the U.S.",https://image.tmdb.org/t/p/w500/tmdb_16005.jpg,tt0016005,16005,0,0,113,8.747922,55,2025-10-26T21:46:30.567187,,8
44754,Margaret,Drama,2011,6.1,Kenneth Lonergan,"[""Anna Paquin"", ""Matt Damon"", ""Mark Ruffalo"", ""Matthew Broderick"", ""Jeannie Berlin""]","A young woman witnesses a bus accident, and is caught up in the aftermath, where the question of whether or not it was intentional affects many people's lives.",https://image.tmdb.org/t/p/w500/tmdb_44754.jpg,tt0044754,44754,14000000,46495,149,4.898424,86,2025-10-26T21:46:30.568186,,5
23988,Stan Helsing,Comedy,2009,4.0,Bo Zenga,"[""Diora Baird"", ""Leslie Nielsen"", ""Steve Howey"", ""Kenan Thompson"", ""Tara Wilson""]","It's Halloween night and video store clerk Stan Helsing just got stuck with a last minute request to deliver some videos. With his best friend, his best friend's date, and a smoking hot ex-girlfriend waiting to go to a party, Stan convinces them to take a side trip to Stormy Night Estates for the drop. But the group gets locked inside and Stan discovers he's actually Stan Van Helsing, descendan",https://image.tmdb.org/t/p/w500/tmdb_23988.jpg,tt0023988,23988,108,0,90,7.410523,97,2025-10-26T21:46:30.568186,,8
43949,Flipped,Romance,2010,7.4,Rob Reiner,"[""Madeline Carroll"", ""Callan McAuliffe"", ""Rebecca De Mornay"", ""Anthony Edwards"", ""John Mahoney""]","When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",https://image.tmdb.org/t/p/w500/tmdb_43949.jpg,tt0043949,43949,14000000,1755212,89,24.210698,418,2025-10-26T21:46:30.569186,,12
142,Brokeback Mountain,Drama,2005,7.5,Ang Lee,"[""Heath Ledger"", ""Jake Gyllenhaal"", ""Randy Quaid"", ""Michelle Williams"", ""Anne Hathaway""]",Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of ’63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live.,https://image.tmdb.org/t/p/w500/tmdb_142.jpg,tt0000142,142,14000000,178043761,134,44.135568,1480,2025-10-26T21:46:30.569186,,5
9603,Clueless,Comedy,1995,6.9,Amy Heckerling,"[""Alicia Silverstone"", ""Stacey Dash"", ""Brittany Murphy"", ""Paul Rudd"", ""Donald Faison""]","Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",https://image.tmdb.org/t/p/w500/tmdb_9603.jpg,tt0009603,9603,12000000,0,97,16.051328,803,2025-10-26T21:46:30.570189,,8
10712,Far from Heaven,Drama,2002,6.9,Todd Haynes,"[""Julianne Moore"", ""Dennis Quaid"", ""Dennis Haysbert"", ""Patricia Clarkson"", ""Viola Davis""]","In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world.",https://image.tmdb.org/t/p/w500/tmdb_10712.jpg,tt0010712,10712,13500000,29027914,107,9.982885,144,2025-10-26T21:46:30.571033,,5
243938,Hot Tub Time Machine 2,Comedy,2015,5.0,Steve Pink,"[""Rob Corddry"", ""Craig Robinson"", ""Clark Duke"", ""Adam Scott"", ""Chevy Chase""]","When Lou, who has become the ""father of the Internet,"" is shot by an unknown assailant, Jacob and Nick fire up the time machine again to save their friend.",https://image.tmdb.org/t/p/w500/tmdb_243938.jpg,tt0243938,243938,14000000,12314651,93,16.618874,354,2025-10-26T21:46:30.571033,,8
10876,Quills,Drama,2000,6.8,Philip Kaufman,"[""Geoffrey Rush"", ""Kate Winslet"", ""Joaquin Phoenix"", ""Michael Caine"", ""Billie Whitelaw""]","A nobleman with a literary flair, the Marquis de Sade lives in a madhouse where a beautiful laundry maid smuggles his erotic stories to a printer, defying orders from the asylum's resident priest. The titillating passages whip all of France into a sexual frenzy, until a fiercely conservative doctor tries to put an end to the fun.",https://image.tmdb.org/t/p/w500/tmdb_10876.jpg,tt0010876,10876,13500000,7060876,124,7.261196,128,2025-10-26T21:46:30.571033,,5
86838,Seven Psychopaths,Comedy,2012,6.7,Martin McDonagh,"[""Colin Farrell"", ""Sam Rockwell"", ""Woody Harrelson"", ""Christopher Walken"", ""Tom Waits""]",A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,https://image.tmdb.org/t/p/w500/tmdb_86838.jpg,tt0086838,86838,15000000,19422261,110,32.306455,1206,2025-10-26T21:46:30.571033,,8
25208,The Caveman's Valentine,Drama,2001,6.0,Kasi Lemmons,"[""Samuel L. Jackson"", ""Colm Feore"", ""Ann Magnuson"", ""Aunjanue Ellis"", ""Tamara Tunie""]","In this spine-tingling and visually stunning thriller, Academy AwardÂ®-nominee Samuel L. Jackson (Unbreakable, Shaft, Pulp Fiction delivers a ""full-throttle performance"" (People) as Romulus Ledbetter, a misunderstood musician turned recluse, hiding from personal demons in a New York City cave.  When Romulus finds the frozen body of a young drifter in a tree, the authorities - including his police officer daughter (Aunjanne Ellis) - claim the death is accidental. Romulus is convinced the man was murdered by prominent art photographer David Leppenraub (Colm Feore). But how can he prove he's right when everyone thinks he's insane?",https://image.tmdb.org/t/p/w500/tmdb_25208.jpg,tt0025208,25208,0,0,105,4.722403,27,2025-10-26T21:46:30.571033,,5
613,Downfall,Drama,2004,7.7,Oliver Hirschbiegel,"[""Bruno Ganz"", ""Alexandra Maria Lara"", ""Corinna Harfouch"", ""Ulrich Matthes"", ""Juliane Köhler""]","In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",https://image.tmdb.org/t/p/w500/tmdb_613.jpg,tt0000613,613,18339750,92180910,156,32.445895,1037,2025-10-26T21:46:30.571033,,5
1913,The Sea Inside,Drama,2004,7.2,Alejandro Amenábar,"[""Javier Bardem"", ""Belén Rueda"", ""Lola Dueñas"", ""Joan Dalmau"", ""Josep Maria Pou""]","The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",https://image.tmdb.org/t/p/w500/tmdb_1913.jpg,tt0001913,1913,12806000,38535221,125,17.363739,219,2025-10-26T21:46:30.571033,,5
97370,Under the Skin,Thriller,2014,6.0,Jonathan Glazer,"[""Scarlett Johansson"", ""Kryštof Hádek"", ""Paul Brannigan"", ""Michael Moreland"", ""Scott Dymond""]","Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.",https://image.tmdb.org/t/p/w500/tmdb_97370.jpg,tt0097370,97370,13300000,5380251,108,29.782161,1102,2025-10-26T21:46:30.571033,,6
801,"Good Morning, Vietnam",Comedy,1987,7.1,Barry Levinson,"[""Robin Williams"", ""Forest Whitaker"", ""Tung Thanh Tran"", ""Chintara Sukapatana"", ""Bruno Kirby""]","Radio funny man Adrian Cronauer is sent to Vietnam to bring a little comedy back into the lives of the soldiers. After setting up shop, Cronauer delights the G.I.s but shocks his superior officer, Sergeant Major Dickerson, with his irreverent take on the war. While Dickerson attempts to censor Cronauer's broadcasts, Cronauer pursues a relationship with a Vietnamese girl named Trinh, who shows him the horrors of war first-hand.",https://image.tmdb.org/t/p/w500/tmdb_801.jpg,tt0000801,801,13000000,123922370,121,18.362333,642,2025-10-26T21:46:30.571033,,8
70829,The Last Godfather,Action,2010,4.7,Shim Hyung-Rae,"[""Harvey Keitel"", ""Jason Mewes"", ""Blake Clark"", ""Jon Polito"", ""Paul Hipp""]","Young-goo the son of mafia boss Don Carini, is too foolish to be part of the mafia elite. One day, Young-goo comes to his father and is trained by Tony V to be his father's successor. A few days later, Young-goo accidentally rescues Nancy, the only daughter of Don Bonfante, the boss of a rival mafia family. But Vinnie, an under-boss of the Bonfante family kidnapped her and fabricates that Young-goo has taken her. Vinnie's behavior provokes an armed conflict between the two families.",https://image.tmdb.org/t/p/w500/tmdb_70829.jpg,tt0070829,70829,13400000,16700000,100,0.680753,7,2025-10-26T21:46:30.571033,,0
54518,Justin Bieber: Never Say Never,Documentary,2011,4.8,Jon M. Chu,"[""Justin Bieber"", ""Miley Cyrus"", ""Usher Raymond"", ""Jaden Smith"", ""Sean Kingston""]","Tells the story of Justin Bieber, the kid from Canada with the hair, the smile and the voice: It chronicles his unprecedented rise to fame, all the way from busking in the streets of Stratford, Canada to putting videos on YouTube to selling out Madison Square Garden in New York as the headline act during the My World Tour from 2010. It features Usher, Scooter Braun, Ludacris, Sean Kingston, Antonio ""L.A."" Reid, Boyz II Men, Miley Cyrus, Jaden Smith, Justin's family members and parts of his crew and huge fanbase in a mix of interviews and guest performances. It was released in 3D in theaters all around the world and is the highest grossing concert movie of all time, beating the previous record held by Michael Jackson's This Is It from 2009.",https://image.tmdb.org/t/p/w500/tmdb_54518.jpg,tt0054518,54518,13000000,98441954,105,6.735922,154,2025-10-26T21:46:30.571033,,16
44214,Black Swan,Drama,2010,7.3,Darren Aronofsky,"[""Natalie Portman"", ""Mila Kunis"", ""Vincent Cassel"", ""Barbara Hershey"", ""Winona Ryder""]","A ballet dancer wins the lead in ""Swan Lake"" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan.",https://image.tmdb.org/t/p/w500/tmdb_44214.jpg,tt0044214,44214,13000000,327803731,108,91.285683,4430,2025-10-26T21:46:30.571033,,5
240,The Godfather: Part II,Drama,1974,8.3,Francis Ford Coppola,"[""Al Pacino"", ""Robert Duvall"", ""Diane Keaton"", ""Robert De Niro"", ""John Cazale""]","In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",https://image.tmdb.org/t/p/w500/tmdb_240.jpg,tt0000240,240,13000000,47542841,200,105.792936,3338,2025-10-26T21:46:30.571033,,5
9816,Save the Last Dance,Drama,2001,6.3,Thomas Carter,"[""Julia Stiles"", ""Sean Patrick Thomas"", ""Kerry Washington"", ""Fredro Starr"", ""Terry Kinney""]","A white midwestern girl moves to Chicago, where her new boyfriend is a black teen from the South Side with a rough, semi-criminal past.",https://image.tmdb.org/t/p/w500/tmdb_9816.jpg,tt0009816,9816,13000000,91038276,112,9.969624,352,2025-10-26T21:46:30.571033,,5
10131,A Nightmare on Elm Street 4: The Dream Master,Horror,1988,5.8,Renny Harlin,"[""Robert Englund"", ""Tuesday Knight"", ""Ken Sagoes"", ""Rodney Eastman"", ""Lisa Wilcox""]","Dream demon Freddy Krueger is resurrected from his apparent demise, and rapidly tracks down and kills the remainder of the Elm Street kids. However, Kristen, who can draw others into her dreams, wills her special ability to her friend Alice. Alice soon realizes that Freddy is taking advantage of that unknown power to pull a new group of children into his foul domain.",https://image.tmdb.org/t/p/w500/tmdb_10131.jpg,tt0010131,10131,7000000,72500000,99,17.113408,281,2025-10-26T21:46:30.571033,,15
339984,Miracles from Heaven,Drama,2016,6.7,Patricia Riggen,"[""Jennifer Garner"", ""Kylie Rogers"", ""Martin Henderson"", ""Brighton Sharbino"", ""Courtney Fansler""]",A faith based movie. A young girl suffering from a rare digestive disorder finds herself miraculously cured after surviving a terrible accident. Based on the book 'Three Miracles From Heaven' by Christy Beam.,https://image.tmdb.org/t/p/w500/tmdb_339984.jpg,tt0339984,339984,16000000,77000000,117,10.248439,186,2025-10-26T21:46:30.571033,,5
8859,"Dude, Where’s My Car?",Comedy,2000,5.2,Danny Leiner,"[""Ashton Kutcher"", ""Seann William Scott"", ""Kristy Swanson"", ""Jennifer Garner"", ""Marla Sokoloff""]","Jesse and Chester, two bumbling stoners, wake up one morning from a night of partying and cannot remember where they parked their car. They encounter a variety of people while looking for it, including their angry girlfriends, an angry street gang, a transexual stripper, a cult of alien seeking fanatics, and aliens in human form looking for a mystical device that could save or destroy the world.",https://image.tmdb.org/t/p/w500/tmdb_8859.jpg,tt0008859,8859,13000000,73180723,83,25.316146,509,2025-10-26T21:46:30.571033,,8
11967,Young Guns,Crime,1988,6.6,Christopher Cain,"[""Emilio Estevez"", ""Kiefer Sutherland"", ""Lou Diamond Phillips"", ""Charlie Sheen"", ""Dermot Mulroney""]","A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",https://image.tmdb.org/t/p/w500/tmdb_11967.jpg,tt0011967,11967,13000000,44726644,107,9.499325,258,2025-10-26T21:46:30.571033,,13
239563,St. Vincent,Comedy,2014,7.1,Theodore Melfi,"[""Bill Murray"", ""Melissa McCarthy"", ""Naomi Watts"", ""Jaeden Lieberher"", ""Chris O'Dowd""]","A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.",https://image.tmdb.org/t/p/w500/tmdb_239563.jpg,tt0239563,239563,13000000,54837234,102,43.791745,763,2025-10-26T21:46:30.586241,,8
222899,About Last Night,Comedy,2014,6.0,Steve Pink,"[""Kevin Hart"", ""Michael Ealy"", ""Regina Hall"", ""Joy Bryant"", ""Christopher McDonald""]","A modern reimagining of the classic romantic comedy, this contemporary version closely follows new love for two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.",https://image.tmdb.org/t/p/w500/tmdb_222899.jpg,tt0222899,222899,12500000,49002684,100,11.828068,210,2025-10-26T21:46:30.586241,,8
4951,10 Things I Hate About You,Comedy,1999,7.3,Gil Junger,"[""Heath Ledger"", ""Julia Stiles"", ""Joseph Gordon-Levitt"", ""Larisa Oleynik"", ""David Krumholtz""]","Bianca, a tenth grader, has never gone on a date, but she isn't allowed to go out with boys until her older sister Kat gets a boyfriend. The problem is, Kat rubs nearly everyone the wrong way. But Bianca and the guy she has her eye on, Joey, are eager, so Joey fixes Kat up with Patrick, a new kid in town just bitter enough for Kat.",https://image.tmdb.org/t/p/w500/tmdb_4951.jpg,tt0004951,4951,16000000,53478166,97,54.550275,1701,2025-10-26T21:46:30.587243,,8
10985,The New Guy,Comedy,2002,5.7,Ed Decter,"[""DJ Qualls"", ""Eliza Dushku"", ""Zooey Deschanel"", ""Lyle Lovett"", ""Jerod Mixon""]","Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse?",https://image.tmdb.org/t/p/w500/tmdb_10985.jpg,tt0010985,10985,13000000,0,88,13.525704,151,2025-10-26T21:46:30.588243,,8
9644,National Lampoon's Loaded Weapon 1,Comedy,1993,5.7,Gene Quintano,"[""Emilio Estevez"", ""Samuel L. Jackson"", ""Jon Lovitz"", ""Tim Curry"", ""Kathy Ireland""]","An LA detective is murdered because she has microfilm with the recipe to make cocaine cookies. A ""Lethal Weapon"" style cop team tries to find and stop the fiends before they can dope the nation by distributing their wares via the ""Wilderness Girls"" cookie drive.",https://image.tmdb.org/t/p/w500/tmdb_9644.jpg,tt0009644,9644,0,0,84,12.963328,157,2025-10-26T21:46:30.589241,,8
332567,The Shallows,Horror,2016,6.2,Jaume Collet-Serra,"[""Blake Lively"", ""Óscar Jaenada"", ""Angelo Josue Lozano Corzo"", ""José Manuel Trujillo Salas"", ""Brett Cullen""]","An injured surfer stranded on a buoy needs to get back to shore, but the great white shark stalking her might have other ideas.",https://image.tmdb.org/t/p/w500/tmdb_332567.jpg,tt0332567,332567,17000000,119100758,86,60.829621,1567,2025-10-26T21:46:30.590241,,15
1954,The Butterfly Effect,Science Fiction,2004,7.3,Eric Bress,"[""Ashton Kutcher"", ""Melora Walters"", ""Amy Smart"", ""Elden Henson"", ""William Lee Scott""]","A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",https://image.tmdb.org/t/p/w500/tmdb_1954.jpg,tt0001954,1954,13000000,96060858,113,73.307513,2060,2025-10-26T21:46:30.591243,,4
15489,Snow Day,Comedy,2000,4.8,Chris Koch,"[""Chevy Chase"", ""Chris Elliott"", ""Jean Smart"", ""Iggy Pop"", ""Pam Grier""]","When a school in upstate New York is snowed in, a group of students hi-jack a plow to keep the school closed..",https://image.tmdb.org/t/p/w500/tmdb_15489.jpg,tt0015489,15489,0,0,89,7.964289,51,2025-10-26T21:46:30.591243,,8
15250,This Christmas,Comedy,2007,7.1,Preston A. Whitmore II,"[""Loretta Devine"", ""Delroy Lindo"", ""Idris Elba"", ""Regina King"", ""Laz Alonso""]","This year Christmas with the Whitfields promises to be one they will never forget. All the siblings have come home for the first time in years and they've brought plenty of baggage with them. As the Christmas tree is trimmed and the lights are hung, secrets are revealed and family bonds are tested. As their lives converge, they join together and help each other discover the true meaning of family.",https://image.tmdb.org/t/p/w500/tmdb_15250.jpg,tt0015250,15250,13000000,0,117,2.388918,29,2025-10-26T21:46:30.592241,,8
22345,Baby Geniuses,Science Fiction,1999,3.3,Bob Clark,"[""Kathleen Turner"", ""Christopher Lloyd"", ""Kim Cattrall"", ""Peter MacNicol"", ""Dom DeLuise""]","Scientist hold talking, super-intelligent babies captive, but things take a turn for the worse when a mix-up occurs between a baby genius and its twin.",https://image.tmdb.org/t/p/w500/tmdb_22345.jpg,tt0022345,22345,12000000,36450736,97,4.580081,75,2025-10-26T21:46:30.593241,,4
9448,The Big Hit,Action,1998,6.1,Kirk Wong,"[""Mark Wahlberg"", ""Lou Diamond Phillips"", ""Christina Applegate"", ""China Chow"", ""Avery Brooks""]","Affable hit man Melvin Smiley is constantly being scammed by his cutthroat colleagues in the life-ending business. So, when he and his fellow assassins kidnap the daughter of an electronics mogul, it's naturally Melvin who takes the fall when their prime score turns sour. That's because the girl is the goddaughter of the gang's ruthless crime boss. But, even while dodging bullets, Melvin has to keep his real job secret from his unsuspecting fiancée, Pam.",https://image.tmdb.org/t/p/w500/tmdb_9448.jpg,tt0009448,9448,13000000,27007143,91,6.425528,109,2025-10-26T21:46:30.593241,,0
38223,Harriet the Spy,Comedy,1996,5.7,Bronwen Hughes,"[""Michelle Trachtenberg"", ""Rosie O'Donnell"", ""J. Smith-Cameron"", ""Eartha Kitt"", ""Vanessa Lee Chester""]","When the secret notebook of a young girl who fancies herself a spy is found by her friends, her speculations make her very unpopular! Can she win her friends back?",https://image.tmdb.org/t/p/w500/tmdb_38223.jpg,tt0038223,38223,12000000,0,100,4.63093,46,2025-10-26T21:46:30.594241,,8
11186,Child's Play 2,Drama,1990,5.8,John Lafia,"[""Alex Vincent"", ""Jenny Agutter"", ""Gerrit Graham"", ""Christine Elise"", ""Brad Dourif""]","Chuckie's back as the doll possessed by the soul of a serial killer, butchering all who stand in his way of possessing the body of a boy.",https://image.tmdb.org/t/p/w500/tmdb_11186.jpg,tt0011186,11186,13000000,35763605,84,16.681567,308,2025-10-26T21:46:30.595242,,5
136835,No Good Deed,Crime,2014,5.6,Sam Miller,"[""Idris Elba"", ""Taraji P. Henson"", ""Leslie Bibb"", ""Kate del Castillo"", ""Henry Simmons""]","Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family.",https://image.tmdb.org/t/p/w500/tmdb_136835.jpg,tt0136835,136835,13200000,53830415,83,24.656068,181,2025-10-26T21:46:30.596242,,13
5876,The Mist,Science Fiction,2007,6.7,Frank Darabont,"[""Thomas Jane"", ""Marcia Gay Harden"", ""Laurie Holden"", ""Andre Braugher"", ""Toby Jones""]","After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",https://image.tmdb.org/t/p/w500/tmdb_5876.jpg,tt0005876,5876,18000000,57096190,126,37.104353,1399,2025-10-26T21:46:30.596242,,4
264660,Ex Machina,Drama,2015,7.6,Alex Garland,"[""Domhnall Gleeson"", ""Alicia Vikander"", ""Oscar Isaac"", ""Sonoya Mizuno"", ""Corey Johnson""]","Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",https://image.tmdb.org/t/p/w500/tmdb_264660.jpg,tt0264660,264660,15000000,36869414,108,95.130041,4737,2025-10-26T21:46:30.596242,,5
492,Being John Malkovich,Fantasy,1999,7.3,Spike Jonze,"[""John Cusack"", ""Cameron Diaz"", ""Catherine Keener"", ""Charlie Sheen"", ""John Malkovich""]","Spike Jonze’s debut feature film is a love story mix of comedy and fantasy. The story is about an unsuccessful puppeteer named Craig, who one day at work finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters it’s mad and controlling world of overtaking another human body.",https://image.tmdb.org/t/p/w500/tmdb_492.jpg,tt0000492,492,13000000,22863596,112,27.546914,1101,2025-10-26T21:46:30.596242,,2
25462,Two Can Play That Game,Comedy,2001,6.6,Mark Brown,"[""Vivica A. Fox"", ""Morris Chestnut"", ""Anthony Anderson"", ""Gabrielle Union"", ""Wendy Raquel Robinson""]","Vivica A. Fox sizzles as a woman scorned who plans to get her man back by any means necessary. In this comedy about players and those who ""get played."" As corporate overachiever and all-around fly chick Shanté Smith, Fox thinks she's got the goods to keep her slickster boyfriend (Morris Chestnut) from straying - until he discovers a greener pasture, Shanté's archrival (Gabrielle Union)",https://image.tmdb.org/t/p/w500/tmdb_25462.jpg,tt0025462,25462,6000000,0,90,2.27213,17,2025-10-26T21:46:30.596242,,8
238603,Earth to Echo,Family,2014,5.7,Dave Green,"[""Teo Halm"", ""Astro"", ""Resse Hartwig"", ""Ella Wahlestedt"", ""Jason Gray-Stanford""]","After a construction project begins digging in their neighborhood, best friends Tuck, Munch and Alex inexplicably begin to receive strange, encoded messages on their cell phones. Convinced something bigger is going on, they go to their parents and the authorities. When everyone around them refuses to take the messages seriously, the three embark on a secret adventure to crack the code and follow it to its source. But taking matters into their own hands gets the trio in way over their heads when they discover a mysterious being from another world who desperately needs their help. The epic, suspenseful and exciting journey that follows will change all of their lives forever.",https://image.tmdb.org/t/p/w500/tmdb_238603.jpg,tt0238603,238603,13000000,45300000,89,17.371327,290,2025-10-26T21:46:30.596242,,7
